provincia;departamento;sector;ambito;Localizacion;PoblaciónIndigenaInicial;PoblaciónIndigenaPrimaria;PoblaciónIndigenaSecundaria;PoblaciónIndigenaSNU;IdiomasInicialInglés;IdiomasInicialFrancés;IdiomasInicialPortugués;IdiomasInicialItaliano;IdiomasInicialAlemán;IdiomasInicialOtro;IdiomasInicialMásdeunIdioma;IdiomasInicialHebreo;IdiomasInicialLenguaindígena;IdiomasPrimariaInglés;IdiomasPrimariaFrancés;IdiomasPrimariaPortugués;IdiomasPrimariaItaliano;IdiomasPrimariaAlemán;IdiomasPrimariaOtro;IdiomasPrimariaMásdeunIdioma;IdiomasPrimariaHebreo;IdiomasPrimariaLenguaindígena;IdiomasSecundariaInglés;IdiomasSecundariaFrancés;IdiomasSecundariaPortugués;IdiomasSecundariaItaliano;IdiomasSecundariaAlemán;IdiomasSecundariaOtro;IdiomasSecundariaMásdeunIdioma;IdiomasSecundariaHebreo;IdiomasSecundariaLenguaindígena;IdiomasSNUInglés;IdiomasSNUFrancés;IdiomasSNUPortugués;IdiomasSNUItaliano;IdiomasSNUAlemán;IdiomasSNUOtro;IdiomasSNUMásdeunIdioma;IdiomasSNUHebreo;IdiomasSNULenguaindígena;BoliviaInicial;BrasilInicial;ChileInicial;ColombiaInicial;EcuadorInicial;ParaguayInicial;PerúInicial;UruguayInicial;VenezuelaInicial;OtrospaísesdeAméricaInicial;EuropaInicial;AsiaInicial;OtrosInicial;BoliviaPrimaria;BrasilPrimaria;ChilePrimaria;ColombiaPrimaria;EcuadorPrimaria;ParaguayPrimaria;PerúPrimaria;UruguayPrimaria;VenezuelaPrimaria;OtrospaísesdeAméricaPrimaria;EuropaPrimaria;AsiaPrimaria;OtrosPrimaria;BoliviaSecundaria;BrasilSecundaria;ChileSecundaria;ColombiaSecundaria;EcuadorSecundaria;ParaguaySecundaria;PerúSecundaria;UruguaySecundaria;VenezuelaSecundaria;OtrospaísesdeAméricaSecundaria;EuropaSecundaria;AsiaSecundaria;OtrosSecundaria;BoliviaSNU;BrasilSNU;ChileSNU;ColombiaSNU;EcuadorSNU;ParaguaySNU;PerúSNU;UruguaySNU;VenezuelaSNU;OtrospaísesdeAméricaSNU;EuropaSNU;AsiaSNU;OtrosSNU;BeneficiariosdealimentacióngrauitaDesayuno;BeneficiariosdealimentacióngrauitaAlmuerzo;BeneficiariosdealimentacióngrauitaRefrigerio;BeneficiariosdealimentacióngrauitaMerienda;BeneficiariosdealimentacióngrauitaCena;TenenciadecomputadoraInicial;TenenciadecomputadoraPrimaria;TenenciadecomputadoraSecundaria;TenenciadecomputadoraSNU;Alumnosquenuncaasistieronasalade5años;AlumnosconPromociónasistidaacompañadaPrimaria;AlumnosconPromociónasistidaacompañadaSecundaria;AlumnosenjornadacompletaPrimaria;AlumnosenjornadaextendidaPrimaria;TurnoMañanaInicial;TurnoIntermedioInicial;TurnoTardeInicial;TurnoDobleInicial;TurnoMañanaPrimaria;TurnoIntermedioPrimaria;TurnoTardePrimaria;TurnoDoblePrimaria;TurnoMañanaSecundaria;TurnoIntermedioSecundaria;TurnoTardeSecundaria;TurnoDobleSecundaria;DiscapacidadConseguimientodocenteestatalInicial;DiscapacidadConseguimientodocenteprivadoInicial;DiscapacidadSinseguimientodocenteInicial;DiscapacidadConseguimientodocenteestatalPrimaria;DiscapacidadConseguimientodocenteprivadoPrimaria;DiscapacidadSinseguimientodocentePrimaria;DiscapacidadConseguimientodocenteestatalSecundaria;DiscapacidadConseguimientodocenteprivadoSecundaria;DiscapacidadSinseguimientodocenteSecundaria;DiscapacidadConseguimientodocenteestatalSNU;DiscapacidadConseguimientodocenteprivadoSNU;DiscapacidadSinseguimientodocenteSNU
Buenos Aires;SAN VICENTE;Estatal;Urbano;47; ; ; ; ; ; ; ; ; ; ; ; ; ;4855; ; ; ; ; ; ; ; ;6093; ;92;92; ; ; ; ; ;508; ; ; ; ; ; ; ; ;2; ;1; ; ;26;1;2; ;1;1; ; ;15;1; ;5; ;113;1;7; ;6;3; ; ;35;1;2;8; ;89;9;13;1; ; ; ; ;2; ; ; ; ;4;2;1; ; ; ; ; ;5708;4121;1125;2982; ;9;14;14;2;78;1; ;727; ;14; ;14;14;13; ;13;15;15; ;12;14;23;4;6;51;3;3;17;5;1; ; ;1
Buenos Aires;SAN VICENTE;Privado;Urbano;11; ; ; ; ;315; ; ; ; ; ; ; ; ;720; ; ; ; ; ; ; ; ;1002; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;1; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4;2;4; ; ;0; ; ; ;4; ;2;4;3; ;1;3;4; ;1;2; ;3; ;1;2; ; ;4; ; ; ; 
Buenos Aires;SUIPACHA;Estatal;Rural;18;2; ; ; ; ; ; ; ; ; ; ; ; ;95; ; ; ; ; ; ; ; ;88; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;221;94; ;196; ;3;9;1; ; ;0; ; ; ;3; ;6;3;2; ;8;2; ; ;1; ;4; ; ;5; ; ; ; ; ; ; ; 
Buenos Aires;SUIPACHA;Estatal;Urbano;13; ; ; ; ; ; ; ; ; ; ; ; ; ;341; ; ; ; ; ; ; ; ;444; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;4; ; ; ; ; ; ;1; ; ; ; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;584;286; ;844; ;3;2;3; ;1;0; ;132; ;3; ;6;3;1; ;2;2;3;1;2;2;4;1; ;4; ; ;6; ; ; ; ; 
Buenos Aires;SUIPACHA;Privado;Urbano;5; ; ; ; ; ; ; ; ; ; ; ; ; ;417; ; ; ; ; ; ; ; ;416; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;2; ; ;3; ; ; ; ; ;1; ; ; ;2; ;2; ; ;2;1; ; ;6;2; ;2; ; ; ; ; 
Buenos Aires;TANDIL;Estatal;Rural;46;5; ; ; ; ; ; ; ; ; ; ; ; ;438; ; ; ; ; ; ; ; ;877; ; ; ; ; ; ; ; ;107; ; ; ; ; ; ; ; ; ; ; ;1; ;1; ; ; ; ;3; ; ; ; ; ; ; ;5;2; ; ; ; ; ; ; ; ; ; ; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;612;728;128;650;27;10;20;6;1; ;5; ;97; ;11; ;6;11;17; ;5;19;4; ;1;5;1; ; ;7;5;1;2; ;10;1; ; 
Buenos Aires;TANDIL;Estatal;Urbano;79; ; ; ; ; ; ; ; ; ; ; ; ; ;4140; ; ; ; ; ; ; ; ;6151; ; ; ; ; ;1332; ; ;106;20; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ;1;1; ;1;8;3;3; ; ;39; ;1; ;9;8; ;7;15;4;3;1; ;58;3;1; ;16;4;1; ;3; ;3;1; ;6;3; ; ;8;5; ; ;3016;1111;1082;2696; ;23;23;23;6;4;27; ;40; ;23; ;19;24;22; ;22;23;20;1;12;19;42;5;2;99;11;2;60;6;3;1; ;2
Buenos Aires;TANDIL;Privado;Urbano;45; ; ; ; ;1206; ; ; ; ; ; ; ; ;3416; ; ; ; ; ; ; ; ;2938; ; ; ; ; ;23; ; ;328;15; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ;1; ; ;2;2; ; ; ;2; ; ; ;4;12; ; ; ; ;1; ; ;1; ; ; ;1;1; ; ; ; ; ;1; ;4;2; ; ;1;1;1;1;104;14; ;121; ;17;8;8;4; ;46; ;256;390;15; ;15;15;7; ;8;7;9; ;1;8;7;14;2;36;27;11;11;5;2; ; ; 
Buenos Aires;TAPALQUE;Estatal;Rural;26; ; ; ; ; ; ; ; ; ; ; ; ; ;86; ; ; ; ; ; ; ; ;38; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;161;130; ;188; ;2;6;1; ;1;47; ;90;21;1; ;6;1;3; ;12;3;1; ; ;1; ; ; ;1; ; ; ; ; ; ; ; 
Buenos Aires;TAPALQUE;Estatal;Urbano;13; ; ; ;1; ; ; ; ; ; ; ; ; ;402; ; ; ; ; ; ; ; ;861; ; ; ; ; ; ; ; ;10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ;1107;151;400;326; ;3;2;3;1; ;2; ;113; ;4; ;4;3;2; ;3;3;2; ;2;2;5; ; ;7; ;1;12; ; ; ; ; 
Buenos Aires;TIGRE;Estatal;Rural;13; ; ; ; ; ; ; ; ; ; ; ; ; ;213; ; ; ; ; ; ; ; ;166; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ; ; ; ; ; ; ; ; ; ; ; ;12; ; ; ;1; ; ; ; ; ; ; ; ;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;616;616; ;42; ;2;4;4; ;1;2; ; ; ;3;1; ;2;2;3; ;2;2;1;1;2; ; ; ;12; ;1; ; ;1; ; ; 
Buenos Aires;TIGRE;Estatal;Urbano;159;11;3; ;2; ; ; ; ; ; ; ; ; ;12312; ; ; ; ; ; ; ; ;22951; ; ; ; ; ; ; ; ;413; ;79; ; ; ;54; ; ;7; ; ; ; ;31;18; ;1;1;1; ; ;56;6;4;7; ;408;169;12;4;11;13;1; ;38;9;3;5;1;459;152;18;3;9;4;3;1; ;1; ; ; ;9;14;1; ; ;1; ; ;14238;9717;2743;7795; ;38;41;50;2;187;20; ;495; ;45;2;44;45;49;1;50;50;57;3;54;57;227;7;42;210;28;33;68;5;9; ; ; 
Buenos Aires;TIGRE;Privado;Urbano;164; ; ; ; ;5205; ; ; ; ; ; ; ; ;15973; ; ; ; ; ; ; ; ;13203; ; ; ; ; ;156; ; ;101; ; ; ; ; ; ; ; ; ;9;3;4;2;10;8;5;5;29;14;5;2;5;26;12;6;1;28;36;9;9;69;54;8;1;1;15;5;6;1;24;37;9;10;53;36;2; ;1; ; ; ; ;5;3; ; ; ; ; ; ;507;553; ;507; ;57;44;48;5; ;40; ;3530;383;65; ;58;70;38; ;30;48;37; ;17;44;13;41;26;73;92;16;36;37;8; ; ; 
Buenos Aires;TORDILLO;Estatal;Rural;11; ; ; ; ; ; ; ; ; ; ; ; ; ;102; ; ; ; ; ; ; ; ;197; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;120;306;18;314; ;2;5;1; ; ;11; ; ; ; ; ;4; ;1; ;6;1;1; ;1;1; ;1; ;2; ; ;1; ; ; ; ; 
Buenos Aires;TORNQUIST;Estatal;Rural;28; ; ; ; ; ; ; ; ; ; ; ; ; ;123; ; ; ; ; ; ; ; ;235; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4; ; ; ; ;1; ; ; ; ; ; ; ;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;368;216;60;499;92;6;15;3; ;2;0; ;60; ;3; ;6;3;6; ;9;7;3; ;1;3;2; ; ;9; ; ;2; ; ; ; ; 
Buenos Aires;TORNQUIST;Estatal;Urbano;16; ; ;1; ; ; ; ; ; ; ; ; ; ;393; ; ; ; ; ; ; ; ;716; ; ; ; ; ; ; ; ;23; ; ; ; ; ; ; ; ; ; ; ; ; ;4; ; ; ; ;1; ; ; ;1; ; ; ;6; ; ; ; ; ; ; ; ; ; ; ; ;4; ;1; ;1;1; ; ; ; ; ; ; ;3; ; ; ; ; ; ; ;425;118; ;803; ;4;3;5;1; ;2; ; ; ;4; ;5;4;3; ;3;3;5; ;4;3;3; ; ;11; ; ;9; ;2; ; ;1
Buenos Aires;TRENQUE LAUQUEN;Estatal;Rural;53; ; ; ; ; ; ; ; ; ; ; ; ; ;306; ; ; ; ; ; ; ; ;92; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;3;1; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;127;282;69;518;69;5;25;3; ;1;6; ;120; ;5; ;16; ;7; ;21;3;2; ; ;3; ; ; ;10; ; ;3; ; ; ; ; 
Buenos Aires;TRENQUE LAUQUEN;Estatal;Urbano;38; ; ; ; ; ; ; ; ; ; ; ; ; ;1720; ; ; ; ; ; ; ; ;2856; ; ; ; ; ; ; ; ;112; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ;1; ;4; ;2; ;3;2;1; ;1; ; ; ; ;3;1; ; ; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1651;430;63;2545;33;10;10;10;2; ;11; ;237; ;8; ;12;8;6; ;9;9;10;1;6;10;15;4; ;57;7; ;36;1;1; ; ; 
Buenos Aires;TRENQUE LAUQUEN;Privado;Urbano;12; ; ; ; ;272; ; ; ; ; ; ; ; ;1285; ; ; ; ; ; ; ; ;1054; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2; ; ; ;1; ; ; ; ; ; ; ;1; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ;77; ; ;182; ;4;4;3; ; ;5; ;151; ;2; ;5;2;4; ;3;5;3; ; ;2;6;1; ;9;1; ;3; ; ; ; ; 
Buenos Aires;TRES ARROYOS;Estatal;Rural;32; ; ; ; ; ; ; ; ; ; ; ; ; ;221; ; ; ; ; ; ; ; ;300; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;2; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;271;213;6;293; ;4;12;4; ;2;0; ; ; ;5; ;5;5;13; ;6;13;2; ;3;2; ; ; ;4;1; ;3; ;1; ; ; 
Buenos Aires;TRES ARROYOS;Estatal;Urbano;55;9; ; ; ; ; ; ; ; ; ; ; ; ;1741; ; ; ; ; ; ; ; ;3006; ; ; ; ; ; ; ; ;194;8; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;1;1;1; ; ;8; ;3;1; ;4; ; ;4; ; ; ; ;3;2;1; ;2;2; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ;2502;861; ;2315; ;11;18;9;3;3;8; ;241; ;15; ;16;15;14; ;17;17;10; ;7;8;9; ;5;69;1; ;35; ;2; ; ;1
Buenos Aires;TRES ARROYOS;Privado;Urbano;15; ; ; ; ;158; ; ; ; ; ; ; ; ;1344; ; ; ; ; ; ; ; ;1211; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ; ; ; ; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;25;100;128;349; ;5;6;5; ; ;3; ;80; ;3; ;7;3;3; ;2;4;5; ; ;5;3;2;2;18; ; ;15;3; ; ; ; 
Buenos Aires;TRES DE FEBRERO;Estatal;Urbano;156; ; ; ; ; ; ; ;74; ; ; ; ; ;6207; ; ; ; ; ; ; ; ;11093; ;45; ; ; ; ; ; ;196; ; ; ; ; ; ; ; ;63;1; ;1; ;18;7;1; ;1;4; ;4;191;2;4;7; ;145;49;10; ;9;10;6;1;154;9;1;6; ;183;57;9; ;12;8;2;2;3; ;1;1; ;6;3; ;1;1;1; ; ;10663;3482;5297;8541;80;41;45;40;3;29;14; ;1002;98;58; ;57;60;36;2;33;43;44; ;41;41;65;34;31;211;22;11;71;1;11; ; ;2
Buenos Aires;TRES DE FEBRERO;Privado;Urbano;115; ; ; ; ;1441; ; ;76;28; ;83; ; ;11339; ; ; ; ; ;243; ; ;10689; ; ; ; ; ;989; ; ;82; ; ; ; ; ;158; ; ;6;1;1; ; ;2;1; ; ;2;1; ; ;15;6;2;4; ;20;15;2;1;14;19;1; ;44;5;2;4; ;21;21;10;1;19;8;7; ;8;1; ; ; ;16;7;1; ; ; ; ; ; ; ; ; ; ;30;36;33;5; ;0; ;388;552;39; ;36;41;31; ;23;32;28; ;12;31;30;16;7;58;74;5;22;54;2; ; ;1
Buenos Aires;TRES LOMAS;Estatal;Rural;10; ; ; ; ; ; ; ; ; ; ; ; ; ;34; ; ; ; ; ; ; ; ;125; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;170;166;125;191;145;1;4;2; ; ;0; ;41; ;1; ;1;1;2; ;3;3; ; ; ;2; ; ; ;7; ; ;1; ; ; ; ; 
Buenos Aires;TRES LOMAS;Estatal;Urbano;9; ; ; ; ; ; ; ; ; ; ; ; ; ;316; ; ; ; ; ; ; ; ;639; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;2; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ;450; ;100;587; ;2;2;2; ; ;0; ; ; ;2; ;4;2;2;1;2;2;2; ;2;1;4; ; ;11; ; ;18; ; ; ; ; 
Buenos Aires;VICENTE LOPEZ;Estatal;Urbano;101;2; ; ; ;1251; ; ; ; ; ; ; ; ;3263; ; ; ; ; ; ; ; ;6130; ; ; ; ; ; ; ; ;171; ; ; ; ; ; ; ; ;7;6; ;2; ;7;19; ;2;1;5;1;1;6;7;2;3; ;84;80;6;3;10;20;4; ;27;13;4;4; ;94;83;6; ;11;5;3;2;5;4;4; ;1;38;23;12; ; ;6; ; ;4743;2628;1543;3387; ;44;25;25;4;8;11; ;1252; ;24;1;24;45;16; ;15;25;22; ;20;20;18;13;22;116;21;4;47;13;3; ; ;9
Buenos Aires;VICENTE LOPEZ;Privado;Urbano;167; ; ; ; ;3540; ; ; ;258; ;285; ; ;12215; ; ; ;259; ;1156; ; ;11565; ; ; ; ; ;1861; ; ;243; ; ; ; ; ;426; ; ; ;9;4;5;1;5;7;2;3;51;50;16;6;2;48;10;16;11;16;15;3;11;240;155;39;30;9;56;12;14;2;49;41;15;12;230;107;46;9;10;3;1;1; ;10;13;1; ;3;3; ; ;315;239; ; ; ;63;50;46;7;6;404; ;4643;2109;67; ;43;67;35; ;11;44;36; ;6;39;13;48;64;79;47;28;54;19;8; ; ; 
Buenos Aires;VILLA GESELL;Estatal;Urbano;19; ; ; ; ; ; ; ; ; ; ; ; ; ;1194; ; ; ; ; ; ; ; ;2065; ; ; ; ; ; ; ; ;66;39; ; ; ; ; ; ; ;5; ; ; ; ;8; ;1;1; ;3; ; ;39;1; ;2; ;59;2;3; ;1;4; ; ;39; ; ;1; ;64;1;1; ;3;1; ; ;9;1; ; ; ;6;2;1; ;1; ; ; ;2565;1025; ;2345; ;7;6;5;1;2;0; ;278; ;7; ;7;7;5; ;5;6;5; ;5;5;5;1;1;30; ; ;18; ; ; ; ; 
Buenos Aires;VILLA GESELL;Privado;Urbano;12; ; ; ; ;217; ; ; ; ; ; ; ; ;1175; ; ; ; ; ; ; ; ;993; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1; ; ; ;1; ; ; ;4; ; ; ;3;17; ; ; ;2; ; ; ;7; ;2;1;4;4; ; ;1; ; ; ; ;4; ;1; ; ; ; ; ; ; ; ; ; ;4;5;4;1; ;0; ; ; ;4; ;3;4;4; ;4;4;4; ;2;4; ; ; ;10; ; ;4; ; ; ; ; 
Buenos Aires;VILLARINO;Estatal;Rural;44; ; ; ; ; ; ; ; ; ; ; ; ; ;298; ; ; ; ; ; ; ; ;368; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;3; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ;1; ; ; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;274;346; ;572;40;4;24;4;1;1;5; ;117; ;3; ;10;3;9; ;17;10;2; ;2;3; ; ; ;2; ;1;4; ; ; ; ; 
Buenos Aires;VILLARINO;Estatal;Urbano;28; ;18; ; ; ; ; ; ; ; ; ; ; ;1280; ; ; ; ; ; ; ; ;2407; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ; ; ; ; ; ; ; ; ; ; ; ;87; ; ; ; ;13; ; ; ;1; ; ; ;85; ;3; ; ;6; ; ; ;2; ; ; ;3; ; ; ; ; ; ; ; ; ; ; ; ;1508;1230;355;1761;28;8;9;9;2;3;14; ;234; ;5; ;8;5;8;1;7;9;9; ;4;7;10;1; ;38; ; ;10; ; ; ; ; 
Buenos Aires;ZARATE;Estatal;Rural;16; ;5; ; ; ; ; ; ; ; ; ; ; ;409; ; ; ; ; ; ; ; ;380; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;26; ; ; ; ;14; ; ;1;1; ; ; ;1;2; ; ; ;5;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;756;791; ;401; ;1;8;2; ;6;4; ;234; ;3; ;1;3;6; ;1;8; ; ;1;1; ; ; ;1;4; ;2; ; ; ; ; 
Buenos Aires;ZARATE;Estatal;Urbano;79; ; ; ; ; ; ; ; ; ; ; ; ; ;5372; ; ; ; ; ; ; ; ;9139; ; ; ; ; ;94; ; ;472; ;35; ; ; ; ; ; ;3;1; ; ; ;2; ; ;1;2; ; ; ;31; ; ;1; ;36;4;2; ;2; ; ; ;40;2;2; ;1;27;2;3; ;5; ; ;1;5; ;1; ; ;5;2; ; ; ;1; ; ;3296;2353;464;2471; ;17;24;23;3;36;2; ;431;26;22; ;18;23;21;1;22;23;23;1;14;21;23;1;4;85;15;4;30;8;8; ; ;1
Buenos Aires;ZARATE;Privado;Urbano;35; ; ; ; ;847; ; ; ; ; ; ; ; ;3609; ; ; ; ; ; ; ; ;2553; ; ; ; ; ;340; ; ;42; ; ; ; ; ; ; ; ; ; ; ;1;1; ; ; ; ; ; ; ; ; ;1;1;1; ;2; ; ; ;3;1; ; ;1; ; ;1; ; ; ;1; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;11;9;7;3; ;8; ; ; ;10; ;17;10;7; ;9;7;7; ;1;7;11;6;1;15;29;1;4;8; ; ; ; 
Catamarca;AMBATO;Estatal;Rural;37; ; ; ; ; ; ; ; ; ; ; ; ; ;265; ; ; ; ; ; ; ; ;408;73; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;536;540;60;330;11;1;19;5; ;5;0; ;137;51;12;2;1;12;13; ; ;19;1; ;3;1; ; ; ;2; ;1; ; ;2; ; ; 
Catamarca;ANCASTI;Estatal;Rural;39; ; ; ; ; ; ; ; ; ; ; ; ; ;108; ; ; ; ; ; ; ; ;221;87; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;397;380;10;227;64; ;24;2; ;12;29; ; ; ;6; ; ;6;25; ; ;25;1; ;4;1; ; ; ;3; ;4;1; ; ; ; ; 
Catamarca;ANDALGALA;Estatal;Rural;37;8; ; ; ; ; ; ; ; ; ; ; ; ;178; ; ; ; ; ; ; ; ;506;135; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;845;824;232;445;5;3;15;9; ;9;103; ;319; ;9; ;2;9;12; ; ;18;7; ;5;8;1; ; ;4; ;2;1; ;5; ; ; 
Catamarca;ANDALGALA;Estatal;Urbano;16; ; ; ;32; ; ; ; ; ; ; ; ; ;796; ; ; ; ; ; ; ; ;1306;227; ; ; ; ; ; ; ;88; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1409;428;629;768; ;4;5;4;1;2;32; ; ;41;4; ;5;4;5; ;3;4;2; ;4;3;2; ; ;8;1;6;6; ;10; ; ; 
Catamarca;BELEN;Estatal;Rural;104;9;111;127; ; ; ; ; ; ; ; ; ; ;336; ; ; ; ; ; ; ; ;1252; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2136;2108;386;903;69;3;42;16; ;16;13; ;786; ;34; ;6;34;33; ; ;46;14; ;16;18; ; ; ;10; ;11;5; ;5; ; ; 
Catamarca;BELEN;Estatal;Urbano;19; ; ; ; ; ; ; ; ; ; ; ; ; ;501; ; ; ; ; ; ; ; ;939; ; ; ; ; ; ; ; ;102;17; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1739;1305;70;1195; ;5;7;5;1;1;2; ;237;257;6; ;6;6;5; ;4;6;4; ;4;4; ; ; ;16; ;1; ;3;5; ; ;5
