provincia;departamento;sector;ambito;Localizacion;PoblaciónIndigenaInicial;PoblaciónIndigenaPrimaria;PoblaciónIndigenaSecundaria;PoblaciónIndigenaSNU;IdiomasInicialInglés;IdiomasInicialFrancés;IdiomasInicialPortugués;IdiomasInicialItaliano;IdiomasInicialAlemán;IdiomasInicialOtro;IdiomasInicialMásdeunIdioma;IdiomasInicialHebreo;IdiomasInicialLenguaindígena;IdiomasPrimariaInglés;IdiomasPrimariaFrancés;IdiomasPrimariaPortugués;IdiomasPrimariaItaliano;IdiomasPrimariaAlemán;IdiomasPrimariaOtro;IdiomasPrimariaMásdeunIdioma;IdiomasPrimariaHebreo;IdiomasPrimariaLenguaindígena;IdiomasSecundariaInglés;IdiomasSecundariaFrancés;IdiomasSecundariaPortugués;IdiomasSecundariaItaliano;IdiomasSecundariaAlemán;IdiomasSecundariaOtro;IdiomasSecundariaMásdeunIdioma;IdiomasSecundariaHebreo;IdiomasSecundariaLenguaindígena;IdiomasSNUInglés;IdiomasSNUFrancés;IdiomasSNUPortugués;IdiomasSNUItaliano;IdiomasSNUAlemán;IdiomasSNUOtro;IdiomasSNUMásdeunIdioma;IdiomasSNUHebreo;IdiomasSNULenguaindígena;BoliviaInicial;BrasilInicial;ChileInicial;ColombiaInicial;EcuadorInicial;ParaguayInicial;PerúInicial;UruguayInicial;VenezuelaInicial;OtrospaísesdeAméricaInicial;EuropaInicial;AsiaInicial;OtrosInicial;BoliviaPrimaria;BrasilPrimaria;ChilePrimaria;ColombiaPrimaria;EcuadorPrimaria;ParaguayPrimaria;PerúPrimaria;UruguayPrimaria;VenezuelaPrimaria;OtrospaísesdeAméricaPrimaria;EuropaPrimaria;AsiaPrimaria;OtrosPrimaria;BoliviaSecundaria;BrasilSecundaria;ChileSecundaria;ColombiaSecundaria;EcuadorSecundaria;ParaguaySecundaria;PerúSecundaria;UruguaySecundaria;VenezuelaSecundaria;OtrospaísesdeAméricaSecundaria;EuropaSecundaria;AsiaSecundaria;OtrosSecundaria;BoliviaSNU;BrasilSNU;ChileSNU;ColombiaSNU;EcuadorSNU;ParaguaySNU;PerúSNU;UruguaySNU;VenezuelaSNU;OtrospaísesdeAméricaSNU;EuropaSNU;AsiaSNU;OtrosSNU;BeneficiariosdealimentacióngrauitaDesayuno;BeneficiariosdealimentacióngrauitaAlmuerzo;BeneficiariosdealimentacióngrauitaRefrigerio;BeneficiariosdealimentacióngrauitaMerienda;BeneficiariosdealimentacióngrauitaCena;TenenciadecomputadoraInicial;TenenciadecomputadoraPrimaria;TenenciadecomputadoraSecundaria;TenenciadecomputadoraSNU;Alumnosquenuncaasistieronasalade5años;AlumnosconPromociónasistidaacompañadaPrimaria;AlumnosconPromociónasistidaacompañadaSecundaria;AlumnosenjornadacompletaPrimaria;AlumnosenjornadaextendidaPrimaria;TurnoMañanaInicial;TurnoIntermedioInicial;TurnoTardeInicial;TurnoDobleInicial;TurnoMañanaPrimaria;TurnoIntermedioPrimaria;TurnoTardePrimaria;TurnoDoblePrimaria;TurnoMañanaSecundaria;TurnoIntermedioSecundaria;TurnoTardeSecundaria;TurnoDobleSecundaria;DiscapacidadConseguimientodocenteestatalInicial;DiscapacidadConseguimientodocenteprivadoInicial;DiscapacidadSinseguimientodocenteInicial;DiscapacidadConseguimientodocenteestatalPrimaria;DiscapacidadConseguimientodocenteprivadoPrimaria;DiscapacidadSinseguimientodocentePrimaria;DiscapacidadConseguimientodocenteestatalSecundaria;DiscapacidadConseguimientodocenteprivadoSecundaria;DiscapacidadSinseguimientodocenteSecundaria;DiscapacidadConseguimientodocenteestatalSNU;DiscapacidadConseguimientodocenteprivadoSNU;DiscapacidadSinseguimientodocenteSNU
Buenos Aires;BERAZATEGUI;Estatal;Urbano;182; ;575; ; ; ; ; ; ; ; ; ; ; ;11088; ; ; ; ; ; ; ; ;18942; ; ; ; ; ; ; ; ;100; ; ; ; ; ; ; ; ;22;2;1;1; ;8;1; ;5; ; ; ; ;102;2; ;23; ;84;10;3;10;5;9; ;1;145;4;2;10;3;160;10;13;3;6;8; ;1;9; ;1; ; ;8;3; ; ; ; ; ;1;20931;8999;4152;14731; ;36;47;45;3;53;751; ;2585; ;58; ;57;58;44;1;44;56;53;1;54;54;63;20;28;268;39;28;84;10;8; ; ; 
Buenos Aires;BERAZATEGUI;Privado;Urbano;105; ; ; ; ;3790; ; ;214; ; ; ; ; ;13814; ; ;188; ; ;426; ; ;9045; ; ; ; ; ;424; ; ;459;7;18; ; ; ; ; ; ;5;2;2;3; ; ; ;1;1;3;1; ; ;13;4;1;3;1;9;5;2;2;10;11; ; ;11;3;4;2;1;21;4;4;4;9;16; ; ;2; ;1; ; ;3; ; ; ;1; ; ; ; ; ; ; ; ;21;28;27;5; ;183; ;647;658;38;1;38;39;31; ;30;31;25; ;22;26;7;25;19;67;61;17;23;18;3; ; ; 
Buenos Aires;BERISSO;Estatal;Urbano;58;3;11; ; ; ; ; ; ; ; ; ; ; ;3565; ; ; ; ; ; ; ; ;6873; ; ; ; ; ; ; ; ;250; ;19; ; ; ; ; ; ;3;2;1;4; ;11;10; ;2; ; ; ; ;14; ; ;6;2;124;70;1;1;4;4; ;1;12;5; ;7;3;164;46;1; ; ; ; ; ;3; ; ; ; ; ;6; ; ; ; ; ; ;6748;3435;1655;6162; ;9;19;16;2;33;146; ;666; ;15; ;16;15;15; ;15;19;18; ;15;18;28;14;7;146;7;5;95;2;5; ; ;4
Buenos Aires;BERISSO;Privado;Urbano;20; ; ; ; ; ; ; ; ; ; ; ; ; ;1214; ; ; ; ; ; ; ; ;1267; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;3; ; ; ; ; ; ; ; ; ; ; ;6;1; ;1;1;3; ; ; ; ; ; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;125;55; ;360; ;6;7;5;1; ;0; ;203; ;7; ;8;8;3; ;6;4;7; ;1;7;3;4;1;14;8; ;2;8; ; ; ; 
Buenos Aires;BOLIVAR;Estatal;Rural;41; ;2; ; ; ; ; ; ; ; ; ; ; ;173; ; ; ; ; ; ; ; ;141; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;188;188;62;422; ;1;17;4; ;2;16; ;69; ;4; ;6;3;12; ;13;14;2; ;4;2; ; ; ;9; ; ;7; ; ; ; ; 
Buenos Aires;BOLIVAR;Estatal;Urbano;38; ; ; ; ; ; ; ; ; ; ; ; ; ;1117; ; ; ; ; ; ; ; ;2029; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;4;1; ; ;2;1;1; ;1; ;1; ; ;11;6; ; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1367;702;236;1722;51;9;10;9;1;19;36; ;195; ;10; ;15;10;7; ;8;9;7;1;5;7;10;1; ;40; ; ;36; ;1; ; ; 
Buenos Aires;BOLIVAR;Privado;Urbano;7; ; ; ; ;98; ; ; ; ; ; ; ; ;192; ; ; ; ; ; ; ; ;522; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;1; ;2; ; ; ; ; ;2; ;1; ;2;1;2; ; ;2;2; ; ;3;1; ;4;1; ; ; ; 
Buenos Aires;BRAGADO;Estatal;Rural;26; ; ; ; ; ; ; ; ; ; ; ; ; ;201; ; ; ; ; ; ; ; ;265; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;384;332; ;377; ;7;12;4; ; ;1; ;168; ;4; ;5;5;4; ;6;6;2; ;2;2;3; ; ;6; ; ;5; ; ; ; ; 
Buenos Aires;BRAGADO;Estatal;Urbano;31; ; ; ; ; ; ; ; ; ; ; ; ; ;1868; ; ; ; ; ; ; ; ;2586; ; ; ; ; ; ; ; ;139; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;4; ; ;3; ;7;1; ; ; ; ; ; ;3; ;1;3; ;6; ; ; ;1;1; ; ; ; ; ;1; ;1; ; ; ; ; ; ;1;2138;824;110;2030;70;10;11;7;1;1;10; ;319; ;9;1;9;10;6;1;8;9;9; ;4;8;14;2; ;89;2; ;47; ;20; ; ;1
Buenos Aires;BRAGADO;Privado;Urbano;5; ; ; ; ;187; ; ; ; ; ; ; ; ;370; ; ; ; ; ; ; ; ;818; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;3; ; ;0; ; ; ;1; ;1;1;1; ;1;1;3; ;1;3; ;1; ;3;1; ;9; ; ; ; ; 
Buenos Aires;BRANDSEN;Estatal;Rural;28; ;3; ; ; ; ; ; ; ; ; ; ; ;300; ; ; ; ; ; ; ; ;493; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;11; ; ; ; ;1; ; ; ;1; ; ; ;70; ; ; ; ;12; ;1; ; ;2; ; ;37; ; ; ; ;12; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;717;908;26;553;86;4;12;5; ;4;1; ;277; ;8; ;4;8;9; ;2;12;3; ;4;4;2; ; ;12;1;6;3; ; ; ; ; 
Buenos Aires;BRANDSEN;Estatal;Urbano;21; ; ; ; ; ; ; ; ; ; ; ; ; ;1177; ; ; ; ; ; ; ; ;2434; ; ; ; ; ; ; ; ;136; ; ; ; ; ; ; ; ;2; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4; ; ;2; ;1; ; ;13; ; ; ; ;23;1; ;1; ; ;1; ;5; ; ; ; ;8; ; ; ; ; ; ; ;1265;907;312;1226; ;7;6;5;1;3;4; ; ; ;8; ;6;8;6; ;6;6;6; ;4;6;10; ; ;25;3;6;7; ;1; ; ; 
Buenos Aires;BRANDSEN;Privado;Urbano;10; ; ; ; ;131; ; ; ; ; ; ; ; ;789; ; ; ; ; ; ; ; ;556; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;4;3; ; ;1; ; ;130;1; ;2;1;2; ;3;1;3; ; ;3;1; ; ;6; ; ; ; ; ; ; ; 
Buenos Aires;CAMPANA;Estatal;Rural;18; ; ;4; ; ; ; ; ; ; ; ; ; ;252; ; ; ; ; ; ; ; ;526; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ; ; ; ; ; ;8; ; ; ; ;5; ; ; ; ;2; ; ;39; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;715;740;196;686; ;4;6;5; ; ;0; ;287; ;2;1;1;3;2;1;2;4;4; ;1;6;1; ; ;10; ;3;2; ;2; ; ; 
Buenos Aires;CAMPANA;Estatal;Urbano;73;254; ; ; ; ; ; ; ; ; ; ; ; ;4223; ; ; ; ; ; ; ; ;7125; ; ; ; ; ; ; ; ;398; ; ; ; ; ; ; ; ;1;1;2;2; ;10;2;1;5; ; ;1; ;6;4; ; ; ;57;4;2;12;1;5; ; ;1;3; ;3; ;56;6;2;2;8;1; ; ;12;6;2; ;1;12;6;3;3;1; ; ; ;5951;2384;948;6033; ;19;23;18;3;10;7; ; ; ;19; ;20;19;23; ;23;23;24; ;21;23;20;8;8;105;13;5;105;7;13; ; ;6
Buenos Aires;CAMPANA;Privado;Urbano;39; ; ; ; ;846; ; ;169; ; ; ; ; ;1605; ; ; ; ; ; ; ; ;1547; ; ; ; ; ;502; ; ;140; ; ; ; ; ; ; ; ; ;2; ; ; ;1; ; ;1;2; ; ; ; ;1;2;1; ;1; ;1;1;2;2; ; ;2; ;2;3; ;2; ; ;3;5;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;12;8;8;4; ;9; ; ;206;11; ;15;11;3; ;8;2;9;1; ;8;2;6;5;8;31;3;2;11;5; ; ; 
Buenos Aires;CAÑUELAS;Estatal;Rural;26; ;4; ; ; ; ; ; ; ; ; ; ; ;347; ; ; ; ; ; ; ; ;592; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;12; ; ; ; ; ; ; ;3; ; ; ; ;12; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;733;557;20;583;87;4;11;5; ; ;0; ;227; ;4; ;4;4;7; ;5;9;4; ;3;3;1; ;5;11;5;7;14;1;1; ; ; 
Buenos Aires;CAÑUELAS;Estatal;Urbano;50; ; ; ; ; ; ; ; ; ; ; ; ; ;3017; ; ; ; ; ; ; ; ;5150; ; ; ; ; ; ; ; ;22; ; ; ; ; ; ; ; ;8; ; ; ; ;5; ; ; ; ; ; ; ;26;2; ;4; ;104;2;1;3;2; ; ; ;45; ; ; ; ;131; ;1; ;3; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;3998;2633; ;3785; ;10;19;14;1;54;41; ;838; ;12; ;12;12;9; ;17;14;16; ;10;15;15;1;6;62;4;6;31; ; ; ; ; 
Buenos Aires;CAÑUELAS;Privado;Urbano;18; ; ; ; ;679; ; ; ; ; ; ; ; ;1339; ; ; ; ; ;246; ; ;354; ; ; ; ; ;143; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4;1; ; ;1; ; ; ;2; ;2;1; ;3;1; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7;6;6; ; ;1; ;186; ;6; ;4;6;4; ;2;5;5; ;2;5;2; ; ;10;5; ;5; ; ; ; ; 
Buenos Aires;CAPITAN SARMIENTO;Estatal;Rural;9; ; ; ; ; ; ; ; ; ; ; ; ; ;47; ; ; ; ; ; ; ; ;55; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ;1; ; ; ; ; ; ; ;2; ; ; ; ;2; ;1; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;158;160; ;55; ;2;5; ; ; ;0; ;40; ;3; ; ;3;2; ;2;3;1; ; ;1; ; ; ;2;1;1; ; ; ; ; ; 
Buenos Aires;CAPITAN SARMIENTO;Estatal;Urbano;18; ; ; ; ; ; ; ; ; ; ; ; ; ;854; ; ; ; ; ; ; ; ;1351; ; ; ; ; ; ; ; ;63; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;3; ; ; ;1; ; ; ; ; ; ; ; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;979;646;64;1230;70;5;6;4;1;3;0; ;254; ;3; ;7;4;3; ;3;5;4;1;2;4;2; ; ;17;2; ;8; ; ; ; ; 
Buenos Aires;CARLOS CASARES;Estatal;Rural;33; ;2; ; ; ; ; ; ; ; ; ; ; ;166; ; ; ; ; ; ; ; ;345; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;8; ; ; ; ; ; ; ; ; ; ; ; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;186;274;63;810;63;8;14;7; ;11;10; ;88; ; ; ;11; ; ; ;13;2;3; ;4;1;1; ; ;7; ;2;2; ; ; ; ; 
Buenos Aires;CARLOS CASARES;Estatal;Urbano;21; ; ; ; ; ; ; ; ; ; ; ; ; ;982; ; ; ; ; ; ; ; ;1588; ; ; ; ; ; ; ; ;88; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;1; ; ; ; ; ; ; ;1; ; ; ; ;1; ;2; ; ; ; ; ; ; ; ;4; ;2; ; ; ; ; ; ; ; ; ; ;4; ; ; ;3; ; ;1;1227;652; ;1711;58;6;7;6;2;7;0; ;56;401;4; ;6;4;4; ;6;5;5; ;4;5;4; ;1;20; ; ;24; ; ; ; ;2
Buenos Aires;CARLOS TEJEDOR;Estatal;Rural;28; ; ; ; ; ; ; ; ; ; ; ; ; ;53; ; ; ; ; ; ; ; ;264; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;270;312;59;383;26;6;12;4; ;9;6; ;59; ;4; ;5;4;6; ;8;7;3; ;1;2;1; ;1;3; ; ;5; ; ; ; ; 
Buenos Aires;CARLOS TEJEDOR;Estatal;Urbano;16; ; ; ; ; ; ; ; ; ; ; ; ; ;451; ; ; ; ; ; ; ; ;691; ; ; ; ; ; ; ; ;29; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;3; ; ; ; ; ;1; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1433;348;311;556;21;5;4;4;2; ;0; ; ; ;4; ;3;5;4; ;3;4;3; ;1;4;5;2; ;12; ; ;17; ; ; ; ; 
Buenos Aires;CARMEN DE ARECO;Estatal;Rural;16; ; ; ; ; ; ; ; ; ; ; ; ; ;135; ; ; ; ; ; ; ; ;87; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;201;242; ;328; ;2;8;1; ; ;18; ;80; ;2; ;3;2;1; ;9;2; ; ;1; ; ; ; ;7; ; ;6; ; ; ; ; 
Buenos Aires;CARMEN DE ARECO;Estatal;Urbano;27; ; ; ; ; ; ; ; ; ; ; ; ; ;670; ; ; ; ; ; ; ; ;1424; ; ; ; ; ; ; ; ;47;8; ; ; ; ; ; ; ; ; ; ; ; ;1;1; ;1; ; ; ; ; ; ; ; ; ;1;2; ; ; ; ; ; ;1; ; ; ; ;2; ; ;1; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ;696;677; ;1098;6;7;7;5;1;1;6; ; ; ;5; ;12;6;5; ;6;5;6; ;2;6;9;1; ;12;1;1;9; ; ; ; ;2
Buenos Aires;CASTELLI;Estatal;Rural;15; ; ; ; ; ; ; ; ; ; ; ; ; ;71; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;119;94;52;10; ;1;10; ; ; ;0; ; ; ;3; ; ;3;9; ;3;8; ; ; ; ; ; ; ;6; ; ; ; ; ; ; ; 
Buenos Aires;CASTELLI;Estatal;Urbano;8; ; ; ; ; ; ; ; ; ; ; ; ; ;206; ; ; ; ; ; ; ; ;591; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ;1; ; ;2; ; ; ; ; ; ; ; ; ;6; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;408;294; ;424; ;2;2;1; ; ;0; ;106; ;3; ;2;3;1; ;1;2;1; ;2;1;1; ; ;7; ; ;10; ; ; ; ; 
Buenos Aires;CHACABUCO;Estatal;Rural;33; ; ; ; ; ; ; ; ; ; ; ; ; ;315; ; ; ; ; ; ; ; ;155; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ;44; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;284;350;91;574; ;2;18;1; ;3;21; ;195; ;1; ;7;1; ; ;18;3;1; ;2;1;2; ; ;9;2; ; ; ; ; ; ; 
Buenos Aires;CHACABUCO;Estatal;Urbano;51;11; ; ;1; ; ; ; ; ; ; ; ; ;2119; ; ; ; ; ; ; ; ;3733; ; ; ; ; ; ; ; ;237; ; ; ; ; ; ; ; ;12; ; ; ; ; ; ; ; ; ; ; ; ;71;1; ;2; ;18; ; ; ;1;3; ;1;47;3; ;1; ;16; ; ; ;10; ; ; ;7; ; ; ; ;5;1; ; ;3; ; ; ;2729;997;241;2071; ;8;12;11;3;1;10; ;433;506;8; ;20;8;11;1;10;13;11;1;8;11;15;2; ;58; ; ;36;3;3;1;1; 
Buenos Aires;CHACABUCO;Privado;Urbano;9; ; ; ; ;132; ; ; ; ; ; ; ; ;420; ; ; ; ; ; ; ; ;128; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;2;2; ; ;1; ; ;70;3; ;5;3;2; ;1;1;2; ;1;1;7;2; ;6; ; ;4;2; ; ; ; 
Buenos Aires;CHASCOMUS;Estatal;Urbano;67; ; ; ; ; ; ; ; ; ; ; ; ; ;2298; ; ; ; ; ; ; ; ;2808; ; ; ; ; ; ; ; ;160; ; ;6; ; ; ; ; ; ; ; ; ; ;4; ; ; ; ; ;1; ; ;1; ; ; ;14;1;1;1; ;3; ; ; ;4; ; ; ;21; ; ; ;3; ; ;1;2;2; ;1; ;2;1; ;2;1;1; ; ;3250;2371; ;2709; ;6;31;6;4;20;17; ;1128; ;12;1;11;12;21;1;11;27;12; ;6;14;6; ;6;40;2; ;22;2; ; ; ;1
Buenos Aires;CHASCOMUS;Privado;Urbano;11; ; ; ; ;57; ; ; ; ; ; ; ; ;863; ; ; ; ; ; ; ; ;1085; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1; ; ; ; ; ; ; ; ;1; ; ;1; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;3;2;2; ;0; ; ; ;2; ;3;2;1; ;3;1;3; ;1;3;1;2; ;3; ;1;2; ;4; ; ; 
Buenos Aires;CHIVILCOY;Estatal;Rural;38; ;23; ; ;111; ; ; ; ; ; ; ; ;103; ; ; ; ; ; ; ; ;176; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ; ; ; ; ; ; ; ;5; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;358;521; ;395; ;5;16;1; ;7;21; ; ; ;3; ;6;3;3; ;17;3;3; ;1;3;3;2; ;5; ; ;5; ; ; ; ; 
Buenos Aires;CHIVILCOY;Estatal;Urbano;59; ; ; ; ;117; ; ; ; ; ; ; ; ;2622; ; ; ; ; ; ; ; ;4628; ;83;83; ; ; ; ; ;92; ; ;73; ; ; ; ; ;52;1; ;1; ;6; ;2; ;2; ;1; ;50;2; ;1; ;21;1; ; ; ;2; ; ;59;2;1;2; ;30;1; ; ;4; ; ; ;3; ; ; ; ; ; ; ; ; ; ; ; ;3213;881;598;3420; ;13;19;11;3;16;34; ;154; ;12;1;20;12;13; ;17;15;13;1;8;13;21;3;2;140;10; ;83;3;8;3; ; 
Buenos Aires;CHIVILCOY;Privado;Urbano;19; ; ; ; ;508; ; ; ; ; ; ; ; ;1301; ; ; ; ; ;78; ; ;1246; ; ;61; ; ; ; ; ;95; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;2; ; ; ;5;2; ; ;1;1; ; ; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;5;6;2; ;3; ; ; ;1; ;6;1;2;1;5;2;5; ;1;4;4;1; ;15;2; ;5;1;3; ; ; 
Buenos Aires;COLON;Estatal;Rural;11; ; ; ; ; ; ; ; ; ; ; ; ; ;49; ; ; ; ; ; ; ; ;103; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;128;61; ;52; ;2;5;2; ; ;2; ; ; ;3; ;1;3;3; ;2;3;2; ; ;2;2; ; ;4; ; ;5; ; ; ; ; 
Buenos Aires;COLON;Estatal;Urbano;21; ; ; ; ; ; ; ; ; ; ; ; ; ;971; ; ; ; ; ; ; ; ;1467; ; ; ; ; ; ; ; ;70; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;2;1; ; ; ;2; ; ; ; ; ; ; ;1; ; ; ; ;5; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ; ; ; ; ;1;1091;590; ;1642;7;8;7;5;1;1;3; ;178; ;5; ;7;5;4; ;4;6;3; ;3;3;10; ; ;48;3;1;24;2; ; ; ;1
Buenos Aires;COLON;Privado;Urbano;9; ; ; ; ;74; ; ; ; ; ; ; ; ;509; ; ; ; ; ; ; ; ;728; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;3;2; ; ;0; ; ; ; ; ;3; ;1; ;3;1;3; ; ;3;4; ; ;10; ;1;5;1;1; ; ; 
Buenos Aires;CORONEL DE MARINA L ROSALES;Estatal;Rural;17; ; ;3; ; ; ; ; ; ; ; ; ; ;178; ; ; ; ; ; ; ; ;368; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;4; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;581;266;27;394; ;3;5;2; ; ;0; ;89; ;7; ;2;7;5; ;1;7;3; ;1;3;3; ; ;12;1; ;1; ;1; ; ; 
