provincia;departamento;sector;ambito;grado;0años;1año;2años;3años;4años;5años;6años;7años;8años;9años;10años;11años;12años;13años;14años;15años;16años;17años;18años;19años;20años;21años;22años;23años;24años;25años;26años;27años;28años;29años;Menosde18años;11añosymenos;6añosymás;18añosymás;25añosymás;30añosymás;De20a24años;De25a29años
Buenos Aires;TORNQUIST;Estatal;Rural;7°; ; ; ; ; ; ; ; ; ; ; ; ;33;8;2;11;4;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TORNQUIST;Estatal;Rural;8°; ; ; ; ; ; ; ; ; ; ; ; ; ;46;12;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TORNQUIST;Estatal;Rural;9°; ; ; ; ; ; ; ; ; ; ; ; ; ; ;39;10;9;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TORNQUIST;Estatal;Rural;Sala de 2; ; ;46; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TORNQUIST;Estatal;Rural;Sala de 3; ; ; ;48; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TORNQUIST;Estatal;Rural;Sala de 4; ; ; ; ;76; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TORNQUIST;Estatal;Rural;Sala de 5; ; ; ; ; ;66; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TORNQUIST;Estatal;Urbano;1°; ; ; ; ; ; ;125;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TORNQUIST;Estatal;Urbano;10°; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;65;19;15;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TORNQUIST;Estatal;Urbano;11°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;98;18;9;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TORNQUIST;Estatal;Urbano;12°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;61;29;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; 
Buenos Aires;TORNQUIST;Estatal;Urbano;13°/14°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; 
Buenos Aires;TORNQUIST;Estatal;Urbano;2°; ; ; ; ; ; ; ;117;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TORNQUIST;Estatal;Urbano;3°; ; ; ; ; ; ; ; ;120;9; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TORNQUIST;Estatal;Urbano;4°; ; ; ; ; ; ; ; ; ;93;14;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TORNQUIST;Estatal;Urbano;5°; ; ; ; ; ; ; ; ; ;1;106;18;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TORNQUIST;Estatal;Urbano;6°; ; ; ; ; ; ; ; ; ; ;1;93;10;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TORNQUIST;Estatal;Urbano;7°; ; ; ; ; ; ; ; ; ; ; ; ;126;35;8;4;10;8; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; 
Buenos Aires;TORNQUIST;Estatal;Urbano;8°; ; ; ; ; ; ; ; ; ; ; ; ; ;82;29;16;3;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TORNQUIST;Estatal;Urbano;9°; ; ; ; ; ; ; ; ; ; ; ; ; ;2;67;31;16;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TORNQUIST;Estatal;Urbano;Sala de 2; ; ;106; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TORNQUIST;Estatal;Urbano;Sala de 3; ; ; ;144; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TORNQUIST;Estatal;Urbano;Sala de 4; ; ; ; ;120; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TORNQUIST;Estatal;Urbano;Sala de 5; ; ; ; ; ;146; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; 
Buenos Aires;TORNQUIST;Estatal;Urbano;SNU; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;48;83;1;11;6; ; ; ; ; ; ; ; ; ; ;6; ; 
Buenos Aires;TRENQUE LAUQUEN;Estatal;Rural;1°; ; ; ; ; ; ;62;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TRENQUE LAUQUEN;Estatal;Rural;10°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;8;2;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TRENQUE LAUQUEN;Estatal;Rural;11°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;2;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TRENQUE LAUQUEN;Estatal;Rural;12°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6;1;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TRENQUE LAUQUEN;Estatal;Rural;2°; ; ; ; ; ; ; ;57;2;13; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TRENQUE LAUQUEN;Estatal;Rural;3°; ; ; ; ; ; ; ;1;39;25;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TRENQUE LAUQUEN;Estatal;Rural;4°; ; ; ; ; ; ; ; ;2;48;10;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TRENQUE LAUQUEN;Estatal;Rural;5°; ; ; ; ; ; ; ; ; ; ;38;17;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TRENQUE LAUQUEN;Estatal;Rural;6°; ; ; ; ; ; ; ; ; ; ; ;67;8;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TRENQUE LAUQUEN;Estatal;Rural;7°; ; ; ; ; ; ; ; ; ; ; ; ;14;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TRENQUE LAUQUEN;Estatal;Rural;8°; ; ; ; ; ; ; ; ; ; ; ; ;1;12;3;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TRENQUE LAUQUEN;Estatal;Rural;9°; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;5;4;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TRENQUE LAUQUEN;Estatal;Rural;Sala de 2; ; ;25; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TRENQUE LAUQUEN;Estatal;Rural;Sala de 3; ; ; ;59; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TRENQUE LAUQUEN;Estatal;Rural;Sala de 4; ; ; ; ;72; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TRENQUE LAUQUEN;Estatal;Rural;Sala de 5; ; ; ; ; ;73; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TRENQUE LAUQUEN;Estatal;Urbano;1°; ; ; ; ; ; ;478; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TRENQUE LAUQUEN;Estatal;Urbano;10°; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;347;108;85;31;9; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; 
Buenos Aires;TRENQUE LAUQUEN;Estatal;Urbano;11°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;11;304;92;37;19; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; 
Buenos Aires;TRENQUE LAUQUEN;Estatal;Urbano;12°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;219;100;35; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;10; 
Buenos Aires;TRENQUE LAUQUEN;Estatal;Urbano;13°/14°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;9; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4; 
Buenos Aires;TRENQUE LAUQUEN;Estatal;Urbano;2°; ; ; ; ; ; ; ;491;14; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TRENQUE LAUQUEN;Estatal;Urbano;3°; ; ; ; ; ; ; ; ;473;28;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TRENQUE LAUQUEN;Estatal;Urbano;4°; ; ; ; ; ; ; ; ; ;466;38;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TRENQUE LAUQUEN;Estatal;Urbano;5°; ; ; ; ; ; ; ; ; ; ;435;25;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TRENQUE LAUQUEN;Estatal;Urbano;6°; ; ; ; ; ; ; ; ; ; ; ;412;42;3;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TRENQUE LAUQUEN;Estatal;Urbano;7°; ; ; ; ; ; ; ; ; ; ; ; ;391;103;47;24;10;4; ; ; ; ; ; ; ; ; ; ; ; ; ;18; ; ; ; ; ; 
Buenos Aires;TRENQUE LAUQUEN;Estatal;Urbano;8°; ; ; ; ; ; ; ; ; ; ; ; ;1;452;123;78;45;20;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TRENQUE LAUQUEN;Estatal;Urbano;9°; ; ; ; ; ; ; ; ; ; ; ; ; ;17;356;111;87;30;11;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TRENQUE LAUQUEN;Estatal;Urbano;Sala de 2; ; ;109; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TRENQUE LAUQUEN;Estatal;Urbano;Sala de 3; ; ;5;455; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TRENQUE LAUQUEN;Estatal;Urbano;Sala de 4; ; ; ; ;465; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TRENQUE LAUQUEN;Estatal;Urbano;Sala de 5; ; ; ; ; ;508; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TRENQUE LAUQUEN;Estatal;Urbano;SNU; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;144;143;125;112;101;109;110;53;62;44;38;26;3; ; ; ; ;78; ; 
Buenos Aires;TRENQUE LAUQUEN;Privado;Urbano;1°; ; ; ; ; ; ;221; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TRENQUE LAUQUEN;Privado;Urbano;10°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;152;27;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TRENQUE LAUQUEN;Privado;Urbano;11°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;162;12;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TRENQUE LAUQUEN;Privado;Urbano;12°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;133;11;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; 
Buenos Aires;TRENQUE LAUQUEN;Privado;Urbano;2°; ; ; ; ; ; ; ;219;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TRENQUE LAUQUEN;Privado;Urbano;3°; ; ; ; ; ; ; ; ;224;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TRENQUE LAUQUEN;Privado;Urbano;4°; ; ; ; ; ; ; ; ; ;222;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TRENQUE LAUQUEN;Privado;Urbano;5°; ; ; ; ; ; ; ; ; ; ;215;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TRENQUE LAUQUEN;Privado;Urbano;6°; ; ; ; ; ; ; ; ; ; ; ;209;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TRENQUE LAUQUEN;Privado;Urbano;7°; ; ; ; ; ; ; ; ; ; ; ; ;139;46; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TRENQUE LAUQUEN;Privado;Urbano;8°; ; ; ; ; ; ; ; ; ; ; ; ; ;189;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TRENQUE LAUQUEN;Privado;Urbano;9°; ; ; ; ; ; ; ; ; ; ; ; ; ;2;187;18;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TRENQUE LAUQUEN;Privado;Urbano;Sala de 2; ; ;36; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TRENQUE LAUQUEN;Privado;Urbano;Sala de 3; ; ; ;223; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TRENQUE LAUQUEN;Privado;Urbano;Sala de 4; ; ; ; ;230; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TRENQUE LAUQUEN;Privado;Urbano;Sala de 5; ; ; ; ; ;235; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TRES ARROYOS;Estatal;Rural;1°; ; ; ; ; ; ;71; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TRES ARROYOS;Estatal;Rural;10°; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;36;17; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TRES ARROYOS;Estatal;Rural;11°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;29;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TRES ARROYOS;Estatal;Rural;12°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;24;10;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; 
Buenos Aires;TRES ARROYOS;Estatal;Rural;13°/14°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TRES ARROYOS;Estatal;Rural;2°; ; ; ; ; ; ; ;87;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TRES ARROYOS;Estatal;Rural;3°; ; ; ; ; ; ; ; ;65;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TRES ARROYOS;Estatal;Rural;4°; ; ; ; ; ; ; ; ; ;57; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TRES ARROYOS;Estatal;Rural;5°; ; ; ; ; ; ; ; ; ; ;85;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TRES ARROYOS;Estatal;Rural;6°; ; ; ; ; ; ; ; ; ; ;1;56;5;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TRES ARROYOS;Estatal;Rural;7°; ; ; ; ; ; ; ; ; ; ; ; ;45;7;8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TRES ARROYOS;Estatal;Rural;8°; ; ; ; ; ; ; ; ; ; ; ; ;6;28;7;3;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TRES ARROYOS;Estatal;Rural;9°; ; ; ; ; ; ; ; ; ; ; ; ; ;2;45;16;9;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TRES ARROYOS;Estatal;Rural;Sala de 2; ; ;39; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TRES ARROYOS;Estatal;Rural;Sala de 3; ; ; ;47; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TRES ARROYOS;Estatal;Rural;Sala de 4; ; ; ; ;58; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TRES ARROYOS;Estatal;Rural;Sala de 5; ; ; ; ; ;65; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TRES ARROYOS;Estatal;Urbano; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TRES ARROYOS;Estatal;Urbano;1°; ; ; ; ; ; ;636; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TRES ARROYOS;Estatal;Urbano;10°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;310;153;75;29;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TRES ARROYOS;Estatal;Urbano;11°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;337;86;31;9; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ;7; 
Buenos Aires;TRES ARROYOS;Estatal;Urbano;12°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;254;64;19; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ;8; 
Buenos Aires;TRES ARROYOS;Estatal;Urbano;13°/14°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;23;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ;9; ;7; 
Buenos Aires;TRES ARROYOS;Estatal;Urbano;2°; ; ; ; ; ; ;1;613;34; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TRES ARROYOS;Estatal;Urbano;3°; ; ; ; ; ; ; ;5;528;30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TRES ARROYOS;Estatal;Urbano;4°; ; ; ; ; ; ; ; ;2;560;27; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TRES ARROYOS;Estatal;Urbano;5°; ; ; ; ; ; ; ; ; ;1;582;24;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TRES ARROYOS;Estatal;Urbano;6°; ; ; ; ; ; ; ; ; ; ; ;567;31;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TRES ARROYOS;Estatal;Urbano;7°; ; ; ; ; ; ; ; ; ; ; ; ;466;88;32;10;7;10; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; 
Buenos Aires;TRES ARROYOS;Estatal;Urbano;8°; ; ; ; ; ; ; ; ; ; ; ; ; ;399;146;80;40;26;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TRES ARROYOS;Estatal;Urbano;9°; ; ; ; ; ; ; ; ; ; ; ; ; ;5;322;101;55;8;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TRES ARROYOS;Estatal;Urbano;Sala de 2; ; ;141; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TRES ARROYOS;Estatal;Urbano;Sala de 3; ; ; ;524; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TRES ARROYOS;Estatal;Urbano;Sala de 4; ; ; ; ;608; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TRES ARROYOS;Estatal;Urbano;Sala de 5; ; ; ; ; ;634; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TRES ARROYOS;Estatal;Urbano;SNU; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;105;148;130;126;114;115;80;136;137;75;62;51;5; ; ; ; ;250; ; 
Buenos Aires;TRES ARROYOS;Privado;Urbano;1°; ; ; ; ; ; ;282; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TRES ARROYOS;Privado;Urbano;10°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;177;8;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TRES ARROYOS;Privado;Urbano;11°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;166;13;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TRES ARROYOS;Privado;Urbano;12°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;170;8;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TRES ARROYOS;Privado;Urbano;2°; ; ; ; ; ; ; ;270; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TRES ARROYOS;Privado;Urbano;3°; ; ; ; ; ; ; ; ;261; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TRES ARROYOS;Privado;Urbano;4°; ; ; ; ; ; ; ; ; ;293; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TRES ARROYOS;Privado;Urbano;5°; ; ; ; ; ; ; ; ; ; ;244;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TRES ARROYOS;Privado;Urbano;6°; ; ; ; ; ; ; ; ; ; ; ;281;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TRES ARROYOS;Privado;Urbano;7°; ; ; ; ; ; ; ; ; ; ; ; ;196;9; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TRES ARROYOS;Privado;Urbano;8°; ; ; ; ; ; ; ; ; ; ; ; ;1;190;17;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TRES ARROYOS;Privado;Urbano;9°; ; ; ; ; ; ; ; ; ; ; ; ; ; ;213;16;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TRES ARROYOS;Privado;Urbano;Sala de 2; ; ;121; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TRES ARROYOS;Privado;Urbano;Sala de 3; ; ; ;181; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TRES ARROYOS;Privado;Urbano;Sala de 4; ; ; ; ;211; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TRES ARROYOS;Privado;Urbano;Sala de 5; ; ; ; ; ;224; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
