provincia;departamento;sector;ambito;Localizacion;PoblaciónIndigenaInicial;PoblaciónIndigenaPrimaria;PoblaciónIndigenaSecundaria;PoblaciónIndigenaSNU;IdiomasInicialInglés;IdiomasInicialFrancés;IdiomasInicialPortugués;IdiomasInicialItaliano;IdiomasInicialAlemán;IdiomasInicialOtro;IdiomasInicialMásdeunIdioma;IdiomasInicialHebreo;IdiomasInicialLenguaindígena;IdiomasPrimariaInglés;IdiomasPrimariaFrancés;IdiomasPrimariaPortugués;IdiomasPrimariaItaliano;IdiomasPrimariaAlemán;IdiomasPrimariaOtro;IdiomasPrimariaMásdeunIdioma;IdiomasPrimariaHebreo;IdiomasPrimariaLenguaindígena;IdiomasSecundariaInglés;IdiomasSecundariaFrancés;IdiomasSecundariaPortugués;IdiomasSecundariaItaliano;IdiomasSecundariaAlemán;IdiomasSecundariaOtro;IdiomasSecundariaMásdeunIdioma;IdiomasSecundariaHebreo;IdiomasSecundariaLenguaindígena;IdiomasSNUInglés;IdiomasSNUFrancés;IdiomasSNUPortugués;IdiomasSNUItaliano;IdiomasSNUAlemán;IdiomasSNUOtro;IdiomasSNUMásdeunIdioma;IdiomasSNUHebreo;IdiomasSNULenguaindígena;BoliviaInicial;BrasilInicial;ChileInicial;ColombiaInicial;EcuadorInicial;ParaguayInicial;PerúInicial;UruguayInicial;VenezuelaInicial;OtrospaísesdeAméricaInicial;EuropaInicial;AsiaInicial;OtrosInicial;BoliviaPrimaria;BrasilPrimaria;ChilePrimaria;ColombiaPrimaria;EcuadorPrimaria;ParaguayPrimaria;PerúPrimaria;UruguayPrimaria;VenezuelaPrimaria;OtrospaísesdeAméricaPrimaria;EuropaPrimaria;AsiaPrimaria;OtrosPrimaria;BoliviaSecundaria;BrasilSecundaria;ChileSecundaria;ColombiaSecundaria;EcuadorSecundaria;ParaguaySecundaria;PerúSecundaria;UruguaySecundaria;VenezuelaSecundaria;OtrospaísesdeAméricaSecundaria;EuropaSecundaria;AsiaSecundaria;OtrosSecundaria;BoliviaSNU;BrasilSNU;ChileSNU;ColombiaSNU;EcuadorSNU;ParaguaySNU;PerúSNU;UruguaySNU;VenezuelaSNU;OtrospaísesdeAméricaSNU;EuropaSNU;AsiaSNU;OtrosSNU;BeneficiariosdealimentacióngrauitaCopadeleche;BeneficiariosdealimentacióngrauitaAlmuerzo;BeneficiariosdealimentacióngrauitaRefrigerio;BeneficiariosdealimentacióngrauitaCena;TenenciadecomputadoraInicial;TenenciadecomputadoraPrimaria;TenenciadecomputadoraSecundaria;TenenciadecomputadoraSNU;Alumnosquenuncaasistieronasalade5años;AlumnosconPromociónasistidaacompañadaPrimaria;AlumnosconPromociónasistidaacompañadaSecundaria;AlumnosenjornadacompletaPrimaria;AlumnosenjornadaextendidaPrimaria;TurnoMañanaInicial;TurnoIntermedioInicial;TurnoTardeInicial;TurnoDobleInicial;TurnoMañanaPrimaria;TurnoIntermedioPrimaria;TurnoTardePrimaria;TurnoDoblePrimaria;TurnoMañanaSecundaria;TurnoIntermedioSecundaria;TurnoTardeSecundaria;TurnoDobleSecundaria;DiscapacidadConseguimientodocenteestatalInicial;DiscapacidadConseguimientodocenteprivadoInicial;DiscapacidadSinseguimientodocenteInicial;DiscapacidadConseguimientodocenteestatalPrimaria;DiscapacidadConseguimientodocenteprivadoPrimaria;DiscapacidadSinseguimientodocentePrimaria;DiscapacidadConseguimientodocenteestatalSecundaria;DiscapacidadConseguimientodocenteprivadoSecundaria;DiscapacidadSinseguimientodocenteSecundaria;DiscapacidadConseguimientodocenteestatalSNU;DiscapacidadConseguimientodocenteprivadoSNU;DiscapacidadSinseguimientodocenteSNU
Buenos Aires;ROQUE PEREZ;Estatal;Urbano;18; ; ; ; ; ; ; ; ; ; ; ; ; ;567; ; ; ; ; ; ; ; ;658; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1766;56; ; ;3;3;3;1;60; ; ; ; ;5; ;8;5;3; ;3;3;3; ;3;3;8; ; ;7; ;2;2; ; ; ; ; 
Buenos Aires;SAAVEDRA;Estatal;Rural;24; ;3; ; ; ; ; ; ; ; ; ; ; ;234; ; ;65; ; ; ; ; ;238; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ;7; ; ; ;2; ; ; ; ; ;1; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;411;327;156;52;5;9;3; ; ; ; ;206; ;6; ;2;6;8; ;2;11;2; ;1;2;3; ; ;3; ; ; ; ; ; ; ; 
Buenos Aires;SAAVEDRA;Estatal;Urbano;15;5; ; ; ; ; ; ; ; ; ; ; ; ;295;204; ; ; ; ;138; ; ;816; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ; ; ; ;2; ; ; ; ;2;1;1; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1219;608;409; ;3;4;5; ;1; ; ;275;99;5; ;4;5;4; ;4;5;5; ;2;5;14; ;1;15; ; ;2; ; ; ; ; 
Buenos Aires;SAAVEDRA;Privado;Urbano;7; ; ; ; ; ; ; ; ; ; ; ; ; ;326;326; ; ; ; ; ; ; ;575; ; ; ; ; ; ; ; ;11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ;1; ; ; ; ;1; ;1; ;2;1; ; ; ; ; ; ; ;1; ; ; ; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;118; ; ; ;2;2;2;1; ; ; ; ; ;2; ;2;2;2; ; ;2;2; ; ;2;3; ; ;3;1; ;2; ; ; ; ; 
Buenos Aires;SALADILLO;Estatal;Rural;41; ;6; ; ; ; ; ; ; ; ; ; ; ;347; ; ; ; ; ; ; ; ;355; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;8; ; ; ; ; ; ; ;2; ; ; ; ;25; ; ; ; ;1; ; ; ; ; ; ; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;846;368;283;66;3;20;4; ;3; ; ;223; ;1; ;5;1;16; ;13;18;1; ;1;2;4;1; ;15;1; ;1; ; ; ; ; 
Buenos Aires;SALADILLO;Estatal;Urbano;31;1; ; ; ; ; ; ; ; ; ; ; ; ;1007; ; ; ; ; ; ; ; ;1681; ; ; ; ; ; ; ; ;107;11;15; ; ; ; ; ; ;1; ; ; ; ;10; ; ; ; ;1; ;1; ;1;1; ; ;38;1;1; ;2; ; ; ;1;2; ; ; ;9; ; ; ; ; ; ; ; ; ; ; ; ;1; ;1; ; ; ; ; ;2703;237; ; ;7;5;5;2;2; ; ; ; ;7; ;15;7;4; ;7;4;4;1;3;4;8; ; ;6; ; ;4; ; ; ; ; 
Buenos Aires;SALADILLO;Privado;Urbano;6; ; ; ; ; ; ; ; ; ; ; ; ; ;197; ; ; ; ; ; ; ; ;650; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;1;3; ; ; ; ; ; ; ; ;2; ; ; ;1; ;3; ; ;2;2; ; ;3;2;3; ; ; ; ; ; 
Buenos Aires;SALLIQUELO;Estatal;Urbano;12; ; ; ; ; ; ; ; ; ; ; ; ; ;504; ; ; ; ; ; ; ; ;727; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ; ; ; ;1; ;1; ; ; ;9;9; ; ; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ;1297;151; ; ;4;4;3;1; ; ; ; ; ;1; ;4;1;2; ;4;2;3; ;1;3;3;1;3;16; ; ;1; ; ; ; ; 
Buenos Aires;SALTO;Estatal;Rural;18;2; ; ; ; ; ; ; ; ; ; ; ; ;346; ; ; ; ; ; ; ; ;188; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;850;576;308; ;4;8;2; ; ; ; ;254; ;2; ;3;1;4; ;5;5;1; ;1;1;2; ; ;2; ; ; ; ; ; ; ; 
Buenos Aires;SALTO;Estatal;Urbano;27; ; ;7; ; ; ; ; ; ; ; ; ; ;1412; ; ; ; ; ; ; ; ;1658; ; ; ; ; ; ; ; ;33; ; ; ; ; ; ; ; ;3; ; ; ; ;2; ; ; ; ; ;1; ;5;2; ; ; ;5; ;1; ;1;1; ; ;5; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2248;460;124; ;7;7;7;1;3; ; ;281; ;8; ;8;7;5; ;6;7;7; ;4;5;9; ; ;33; ;1;8; ;3; ; ; 
Buenos Aires;SALTO;Privado;Urbano;8; ; ; ; ; ; ; ; ; ; ; ; ; ;318; ; ; ; ; ; ; ; ;677; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;133; ; ; ;3;2;2; ; ; ; ; ; ;3; ;2;3;1; ;1;1;1; ;1;1;2; ; ;3; ; ;2; ; ; ; ; 
Buenos Aires;SAN ANDRES DE GILES;Estatal;Rural;34;1; ; ; ; ; ; ; ; ; ; ; ; ;377; ; ; ; ; ; ; ; ;343; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;17; ; ; ; ;1; ; ; ; ; ; ; ;34; ; ; ; ;10; ;1; ;1; ; ; ;18; ; ; ; ;3; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1385;348;100; ;3;8;5; ;1; ; ;9; ;3; ;9;3;3; ;15;4;5; ;1;4;1; ; ;19; ;2;3; ; ; ; ; 
Buenos Aires;SAN ANDRES DE GILES;Estatal;Urbano;30; ; ; ; ; ; ; ; ; ; ; ; ; ;849; ; ; ; ; ; ; ; ;1239; ; ; ; ; ; ; ; ;12; ; ; ; ; ; ; ; ;8; ; ; ; ;2; ; ; ; ; ; ; ;8; ;1; ; ;3; ;2; ; ;1; ; ;8; ; ; ; ;1;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2870;99;83;83;6;5;6;1;2; ; ; ; ;6; ;14;6;4; ;6;4;5; ;3;7;14; ; ;17; ; ;9; ;1; ; ; 
Buenos Aires;SAN ANDRES DE GILES;Privado;Urbano;9; ; ; ; ;66; ; ; ; ; ; ; ; ;574; ; ; ; ; ;74; ; ;625; ; ;52; ; ; ; ; ;18; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;3;3;1; ; ; ; ; ;1; ;1;1;2; ;1;2;4; ;1;4; ; ; ;7; ; ;4; ; ; ; ; 
Buenos Aires;SAN ANTONIO DE ARECO;Estatal;Rural;15; ; ; ; ; ; ; ; ; ; ; ; ; ;156; ; ; ; ; ; ; ; ;195; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;9;1; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;556;253; ; ;3;6;2; ;2; ; ;78; ;2; ;3;2;5; ;5;5;1; ;1;2;2; ; ;3; ;1;1; ; ; ; ; 
Buenos Aires;SAN ANTONIO DE ARECO;Estatal;Urbano;30; ; ; ; ;109; ; ; ; ; ; ; ; ;898; ; ; ; ; ; ; ; ;1359; ; ; ; ; ; ; ; ;106; ; ; ; ; ; ; ; ; ; ; ; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ;18; ; ; ; ; ; ; ;1;1; ; ; ;13; ;1; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2070;668;85; ;11;7;6;2; ; ; ;613; ;8; ;10;8;4; ;4;7;5; ;1;5;15; ;2;38; ; ;19; ;1; ; ; 
Buenos Aires;SAN ANTONIO DE ARECO;Privado;Urbano;8; ; ; ; ;160; ; ; ; ; ; ; ; ;287; ; ; ; ; ; ; ; ;616; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;4; ; ; ; ;1; ; ;1;1; ; ; ;2; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ;2;2;1;1; ; ; ; ; ;1; ;3;1;2; ;1;2;1; ; ;2;1; ; ;3; ; ;1;1; ; ; ; 
Buenos Aires;SAN CAYETANO;Estatal;Rural;11; ; ; ; ; ; ; ; ; ; ; ; ; ;16; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;71;17; ; ;1;8; ; ; ; ; ; ; ;1; ;1;1;6; ;3;5; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; 
Buenos Aires;SAN CAYETANO;Estatal;Urbano;10; ; ; ; ; ; ; ; ; ; ; ; ; ;361; ; ; ; ; ; ; ; ;374; ; ; ; ; ; ; ; ;27; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1175;36;36;36;1;3;2;1; ; ; ; ; ;3; ;3;3;3; ;3;3;2; ;1;1;7; ; ;18; ; ;13; ; ; ; ; 
Buenos Aires;SAN FERNANDO;Estatal;Rural;27; ; ; ; ; ; ; ; ; ; ; ; ; ;273; ; ; ; ; ; ; ; ;508; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ; ; ; ; ; ; ; ;1; ; ; ;30; ;5; ; ; ; ; ; ; ; ; ; ;8; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1210;1335;13; ;5;11;5; ; ; ; ; ; ;8;2; ;8;11;1; ;11;3; ;2;3; ; ; ;1; ;2;1; ; ; ; ; 
Buenos Aires;SAN FERNANDO;Estatal;Urbano;73;1;23; ; ; ; ; ; ; ; ; ; ; ;5114; ; ; ; ; ; ; ; ;8336; ; ; ; ; ;127; ; ; ; ; ; ; ; ; ; ; ;6; ;1; ; ;18;39;1; ; ;2; ; ;20;3;3; ; ;173;175;8; ;6;4; ;1;27;3;1; ; ;126;153;8; ;5;1;1; ;1;1; ; ; ;4;3;1; ; ; ; ; ;12196;6193;2013; ;16;19;20;1;36; ; ;1033; ;22;1;20;23;19; ;18;23;23; ;24;22;38; ;3;47;1;7;10; ;1; ; ; 
Buenos Aires;SAN FERNANDO;Privado;Urbano;70; ; ; ; ;2636; ; ; ; ; ; ; ; ;5666; ; ; ; ; ; ; ; ;5267; ; ;125; ; ;150; ; ;112; ; ; ; ; ; ; ; ;1; ;3; ; ;4;18; ; ;15;6; ;2;3;11;3; ; ;6;14;1; ;29;12;7; ;4;3;2; ; ;23;28;3; ;26;6;2;4;9;1; ; ; ;6;43;1; ; ; ; ; ;1429;871;573; ;31;20;19;1;6; ; ;350;585;31; ;30;32;18; ;12;16;18; ;8;15;31;5;5;33;8;1;12;3; ; ; ; 
Buenos Aires;SAN ISIDRO;Estatal;Urbano;99; ; ; ; ;2645; ; ; ; ; ; ; ; ;5959; ; ; ; ; ; ; ; ;9715;192; ;193; ; ; ; ; ;1; ;1;114; ; ;307; ; ;2;2;1; ; ;21;30; ; ;5;10;1;1;30;5;9; ; ;119;164;15; ;22;15;2;1;30;6;3; ; ;145;238;14; ;17;9;4;1;3;1;1; ; ;2;19;2; ;1;2; ; ;12769;2802;1501; ;26;33;32;2;168; ; ;832;128;26; ;26;26;29;1;27;32;36;1;31;34;25;4;13;147;23;6;54;8;6; ; ;1
Buenos Aires;SAN ISIDRO;Privado;Urbano;192; ; ; ; ;3995;162; ;43;318; ;105; ; ;15637;137; ; ;691; ;697; ; ;14594;192; ; ; ; ;1374; ; ;802;121;295; ; ; ;136; ; ;5;8;5; ; ;5;19;3; ;71;107;3;4;9;39;34; ; ;20;51;20; ;146;197;1;5;12;24;20; ; ;37;49;25; ;109;92;8;5;8; ;5; ; ;9;57;1; ;12;5;2; ;852;922;345; ;72;58;57;12;4; ; ;3771;522;71;1;48;73;42;1;20;52;42; ;7;48;17;42;17;44;54;9;48;40;9; ; ; 
Buenos Aires;SAN MIGUEL;Estatal;Urbano;121;290;107; ; ; ; ; ; ; ; ; ; ; ;8269; ; ; ; ; ; ; ; ;11634; ; ; ; ; ;336; ; ;619;48; ; ; ;102; ; ; ;4;2;1; ; ;30;6; ; ;3;3; ;3;42;3;3; ; ;438;27;7; ;26;5;1; ;46; ;2; ; ;330;62;15; ;11;1;1; ;16; ;2; ; ;18;5;3; ;2; ; ; ;14169;5575;4796; ;18;24;29;7;352; ; ; ; ;26; ;26;27;36; ;38;36;45; ;38;45;43;3; ;50;19;9;24;3;8; ; ;2
Buenos Aires;SAN MIGUEL;Privado;Urbano;138; ; ; ; ;2693; ; ;159; ; ; ; ; ;12397; ; ;345; ; ;80; ; ;13827; ;129; ; ; ;441; ; ;266; ;9; ; ; ; ; ; ;2;1; ; ; ;9;3;1; ;5;5; ; ;3;3;6; ; ;44;6;5; ;25;15;3;1;2;1;5; ; ;54;17;1; ;9;8;3;1; ; ;1; ; ;8;4;2; ;1; ; ; ; ; ; ; ;32;45;49;7;3; ; ;502;456;46; ;45;46;40; ;34;41;47; ;23;47;25;19;11;64;17;25;20;13;14; ; ; 
Buenos Aires;SAN NICOLAS;Estatal;Rural;6; ; ; ; ; ; ; ; ; ; ; ; ; ;70; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;93;77; ; ; ;2; ; ; ; ; ;47; ; ; ;2; ;3; ; ;3; ; ; ; ; ; ; ;6; ; ; ; ; ; ; ; 
Buenos Aires;SAN NICOLAS;Estatal;Urbano;105;1; ; ; ;663; ; ; ; ; ; ; ; ;5361;941; ; ; ; ;941; ; ;8111; ; ; ; ; ; ; ; ;657; ;32; ; ; ; ; ; ;3; ;1; ; ; ; ; ; ;196;2; ; ;6;1;3; ; ;5;1;3; ;17;2; ; ;6;1;4; ; ;5; ; ; ;5;4; ; ;4;1;2; ; ;3; ; ; ; ; ; ; ;10320;3782;1565; ;21;27;27;5;33; ; ;308; ;21; ;25;21;26; ;28;30;32; ;14;33;40;7;1;134;13; ;46; ;4; ; ;3
Buenos Aires;SAN NICOLAS;Privado;Urbano;61; ; ; ; ;1570; ; ; ; ; ; ; ; ;4691; ; ;431; ; ; ; ; ;4825;145; ; ; ; ; ; ; ;408; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ;5; ; ;1; ;1;3; ; ;3; ;1; ;27;8; ; ; ; ;1; ; ;1; ; ; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;173; ; ; ;14;13;18;6; ; ; ; ;160;16; ;18;16;12; ;12;11;15; ;5;15;13;18;5;16;17;3;9;3;7; ; ; 
Buenos Aires;SAN PEDRO;Estatal;Rural;40;1;2; ; ; ; ; ; ; ; ; ; ; ;746; ; ; ; ; ; ; ; ;103; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ; ; ; ; ; ;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2004;396;69; ;4;16;2; ;13; ; ;30; ;4; ;12;4;4; ;22;5;3; ;1;3;3; ; ;31;1;5;2; ; ; ; ; 
Buenos Aires;SAN PEDRO;Estatal;Urbano;45;5;3;1; ; ; ; ; ; ; ; ; ; ;2487; ; ; ; ; ; ; ; ;4287; ; ; ; ; ; ; ; ;182; ; ; ; ; ; ; ; ; ;1; ; ; ;1; ; ; ;2;1; ; ;4;1; ; ; ;2; ; ; ;1; ; ; ; ; ; ; ; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5732;385;48;195;7;11;15;3;52; ; ; ; ;8; ;11;8;15;1;15;15;13;1;10;13;16; ; ;40;2; ;10; ;3; ; ; 
Buenos Aires;SAN PEDRO;Privado;Urbano;13; ; ; ; ; ; ; ; ; ; ; ; ; ;501; ; ; ; ; ; ; ; ;959; ; ; ; ; ; ; ; ;61;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ;1; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;4;3;1; ; ; ; ; ;3; ;4;3;1; ;3;1;3; ;1;3;9; ; ;3;1;1;1; ; ; ; ; 
Buenos Aires;SAN VICENTE;Estatal;Rural;8; ; ; ; ; ; ; ; ; ; ; ; ; ;167; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;417;337; ; ;1;3;1; ;4; ; ; ; ;2; ;1;2;4; ;2;4;1; ;1;1; ; ;1;1; ;2; ; ; ; ; ; 
Buenos Aires;SAN VICENTE;Estatal;Urbano;45; ; ; ; ; ; ; ; ; ; ; ; ; ;3815; ; ; ; ; ; ; ; ;5959; ; ; ; ; ;39; ; ;274; ; ; ; ; ; ; ; ;4; ; ; ; ;31;1; ; ; ;1; ; ;20;1;1; ; ;83;6;7; ;10;1; ;2;7;1;2; ; ;54;11;7; ;1;1; ; ;6;1; ; ; ;3; ;6; ; ; ; ; ;8221;3784;1735; ;10;8;13;2;96; ; ;506; ;13; ;12;13;14;1;13;15;14; ;12;15;15;2; ;33;9;8;14; ;1; ; ; 
Buenos Aires;SAN VICENTE;Privado;Urbano;8; ; ; ; ;176; ; ; ; ; ; ; ; ;695; ; ; ; ; ; ; ; ;874; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1;1;1; ; ; ; ;2; ;2; ; ;1; ; ; ; ; ;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;1;4; ; ; ; ; ; ;2; ;2;2;2; ;1;2;4; ;1;4; ; ; ; ;2; ; ; ;3; ; ; 
Buenos Aires;SUIPACHA;Estatal;Rural;18; ;3; ; ; ; ; ; ; ; ; ; ; ;104; ; ; ; ; ; ; ; ;71; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;319;110; ; ;1;8;1; ; ; ; ; ; ;3; ;6;3;2; ;8;2; ; ;1; ; ; ; ;2; ; ;3; ; ; ; ; 
Buenos Aires;SUIPACHA;Estatal;Urbano;12; ; ; ; ; ; ; ; ; ; ; ; ; ;253; ; ; ; ; ; ; ; ;106; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;7;1; ; ; ;1; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1111;289;127; ;2;2;3; ;3; ; ;127; ;3; ;5;3;1; ;2;2;1;1;1;1;3; ; ;1; ; ;2; ; ; ; ; 
Buenos Aires;SUIPACHA;Privado;Urbano;5; ; ; ; ;19; ; ; ; ; ; ; ; ;424; ; ; ; ; ; ; ; ;400; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ;1; ; ; ; ; ; ; ;1; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;2; ; ; ; ; ;213;1; ;2;1; ; ;2; ;2; ; ;2;1; ; ;6; ; ;2; ; ; ; ; 
Buenos Aires;TANDIL;Estatal;Rural;46;7; ;68; ; ; ; ; ; ; ; ; ; ;423; ; ; ; ; ; ; ; ;646; ; ; ; ; ; ; ; ;122; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ; ; ; ; ; ; ;1; ; ; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1024;368; ; ;10;18;6;1;6; ; ;110; ;11; ;6;11;17; ;5;19;4; ;1;5;7;1; ;12;2; ;1; ; ; ; ; 
Buenos Aires;TANDIL;Estatal;Urbano;78; ;7; ; ;228; ; ; ; ; ; ; ; ;4445; ; ; ; ; ; ; ; ;4667;64;136;72; ; ;2103; ; ;77;21; ; ; ; ; ; ; ;1; ; ; ; ;6;1; ; ;3;7; ; ;11;2;5; ; ;46;1; ; ;17;8;2; ;6;1;4; ; ;19;3;1; ;10;1; ; ; ;1; ; ; ;2; ;1; ;6;1;1; ;6121;772;375; ;19;21;26;6;63; ; ;33; ;21;1;16;21;22; ;22;23;23;1;13;23;14;3;1;67;8;1;50;4;1; ; ;2
Buenos Aires;TANDIL;Privado;Urbano;44; ; ; ; ;1138; ; ; ; ; ; ; ; ;3127; ; ;445; ; ;191; ; ;2316; ;34; ; ; ;176; ; ;31;1; ; ; ; ; ; ; ; ;1; ; ; ;1; ; ; ;3;4; ; ; ;2; ; ; ;1; ;1; ;7;11; ; ; ;1; ; ; ; ; ; ; ;2;3; ; ; ; ;1; ; ;2;1; ; ;1;1; ; ;455;50; ; ;13;10;9;4; ; ; ;214;368;16; ;17;16;7; ;7;7;9; ; ;8;17;23; ;18;10; ;19;10;51; ; ; 
Buenos Aires;TAPALQUE;Estatal;Rural;28; ; ; ; ; ; ; ; ; ; ; ; ; ;98; ; ; ; ; ; ; ; ;44; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;319;183; ; ;3;16;1; ;4; ; ;97; ;1; ;6;1;2; ;16;4;1; ; ;1; ; ;1;4; ; ; ; ; ; ; ; 
